Meeting Year,Meeting Month,Meeting Day,Meeting Hour,Meeting Minute,Meeting Second,RX Node,TX Node,RSSI,Received Year,Received Month,Received Day,Received Hour,Received Minute,Received Second,Received RSSI,
2023,11,10,12,29,40,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,40,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,42,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,42,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,42,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,42,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,44,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,44,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,44,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,44,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,46,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,46,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,46,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,46,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,48,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,48,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,48,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,48,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,50,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,50,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,50,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,50,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,52,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,52,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,52,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,52,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,54,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,54,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,54,73,35,-32,2023,11,10,14,25,44,-19,
2023,11,10,12,29,54,73,42,-26,2023,11,10,14,25,44,-19,
2023,11,10,12,29,56,73,69,-40,2023,11,10,14,25,44,-19,
2023,11,10,12,29,56,73,86,-24,2023,11,10,14,25,44,-19,
2023,11,10,12,29,56,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,29,58,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,29,58,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,29,58,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,29,58,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,0,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,0,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,0,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,0,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,2,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,2,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,2,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,2,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,4,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,4,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,4,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,4,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,6,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,6,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,6,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,6,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,8,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,8,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,8,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,8,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,10,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,10,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,10,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,10,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,12,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,12,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,12,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,12,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,14,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,14,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,14,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,14,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,16,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,16,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,16,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,16,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,18,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,18,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,18,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,18,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,20,73,69,-40,2023,11,10,14,25,51,-20,
2023,11,10,12,30,20,73,86,-24,2023,11,10,14,25,51,-20,
2023,11,10,12,30,20,73,35,-32,2023,11,10,14,25,51,-20,
2023,11,10,12,30,20,73,42,-26,2023,11,10,14,25,51,-20,
2023,11,10,12,30,22,73,69,-42,2023,11,10,14,25,51,-20,
2023,11,10,12,30,22,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,22,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,24,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,24,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,24,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,24,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,26,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,26,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,26,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,26,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,28,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,28,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,28,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,28,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,30,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,30,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,30,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,30,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,32,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,32,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,32,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,32,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,34,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,34,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,34,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,34,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,36,73,69,-42,2023,11,10,14,25,58,-20,
2023,11,10,12,30,36,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,36,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,36,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,38,73,69,-42,2023,11,10,14,25,58,-20,
2023,11,10,12,30,38,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,38,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,38,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,40,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,40,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,40,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,40,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,42,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,42,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,42,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,42,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,44,73,69,-40,2023,11,10,14,25,58,-20,
2023,11,10,12,30,44,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,44,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,44,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,46,73,69,-42,2023,11,10,14,25,58,-20,
2023,11,10,12,30,46,73,86,-24,2023,11,10,14,25,58,-20,
2023,11,10,12,30,46,73,35,-32,2023,11,10,14,25,58,-20,
2023,11,10,12,30,46,73,42,-26,2023,11,10,14,25,58,-20,
2023,11,10,12,30,48,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,48,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,48,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,30,50,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,30,50,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,50,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,50,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,30,52,73,69,-40,2023,11,10,14,26,5,-19,
2023,11,10,12,30,52,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,52,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,52,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,30,54,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,30,54,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,54,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,54,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,30,56,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,30,56,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,56,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,56,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,30,58,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,30,58,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,30,58,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,30,58,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,0,73,69,-40,2023,11,10,14,26,5,-19,
2023,11,10,12,31,0,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,0,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,0,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,2,73,69,-40,2023,11,10,14,26,5,-19,
2023,11,10,12,31,2,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,2,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,2,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,4,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,31,4,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,4,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,4,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,6,73,69,-40,2023,11,10,14,26,5,-19,
2023,11,10,12,31,6,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,6,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,6,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,8,73,69,-40,2023,11,10,14,26,5,-19,
2023,11,10,12,31,8,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,8,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,8,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,10,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,31,10,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,10,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,10,73,42,-26,2023,11,10,14,26,5,-19,
2023,11,10,12,31,12,73,69,-42,2023,11,10,14,26,5,-19,
2023,11,10,12,31,12,73,86,-24,2023,11,10,14,26,5,-19,
2023,11,10,12,31,12,73,35,-32,2023,11,10,14,26,5,-19,
2023,11,10,12,31,14,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,14,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,14,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,14,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,16,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,16,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,16,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,16,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,18,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,18,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,18,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,18,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,20,73,69,-40,2023,11,10,14,26,12,-19,
2023,11,10,12,31,20,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,20,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,20,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,22,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,22,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,22,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,22,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,24,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,24,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,24,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,24,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,26,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,26,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,26,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,26,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,28,73,69,-40,2023,11,10,14,26,12,-19,
2023,11,10,12,31,28,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,28,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,28,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,30,73,69,-40,2023,11,10,14,26,12,-19,
2023,11,10,12,31,30,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,30,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,30,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,32,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,32,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,32,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,32,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,34,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,34,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,34,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,34,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,36,73,69,-42,2023,11,10,14,26,12,-19,
2023,11,10,12,31,36,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,36,73,35,-32,2023,11,10,14,26,12,-19,
2023,11,10,12,31,36,73,42,-26,2023,11,10,14,26,12,-19,
2023,11,10,12,31,38,73,69,-40,2023,11,10,14,26,12,-19,
2023,11,10,12,31,38,73,86,-24,2023,11,10,14,26,12,-19,
2023,11,10,12,31,38,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,40,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,40,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,40,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,40,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,42,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,42,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,42,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,42,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,44,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,44,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,44,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,44,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,46,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,46,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,46,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,46,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,48,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,48,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,48,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,48,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,50,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,50,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,50,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,50,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,52,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,52,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,52,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,52,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,54,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,54,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,54,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,54,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,56,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,56,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,56,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,56,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,31,58,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,31,58,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,31,58,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,31,58,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,32,0,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,32,0,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,32,0,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,32,0,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,32,2,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,32,2,73,86,-24,2023,11,10,14,26,19,-20,
2023,11,10,12,32,2,73,35,-32,2023,11,10,14,26,19,-20,
2023,11,10,12,32,2,73,42,-26,2023,11,10,14,26,19,-20,
2023,11,10,12,32,4,73,69,-42,2023,11,10,14,26,19,-20,
2023,11,10,12,32,4,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,4,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,6,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,6,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,6,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,6,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,8,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,8,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,8,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,8,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,10,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,10,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,10,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,10,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,12,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,12,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,12,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,12,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,14,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,14,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,14,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,14,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,16,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,16,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,16,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,16,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,18,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,18,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,18,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,18,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,20,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,20,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,20,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,20,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,22,73,69,-40,2023,11,10,14,26,26,-20,
2023,11,10,12,32,22,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,22,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,22,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,24,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,24,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,24,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,24,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,26,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,26,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,26,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,26,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,28,73,69,-42,2023,11,10,14,26,26,-20,
2023,11,10,12,32,28,73,86,-24,2023,11,10,14,26,26,-20,
2023,11,10,12,32,28,73,35,-32,2023,11,10,14,26,26,-20,
2023,11,10,12,32,28,73,42,-26,2023,11,10,14,26,26,-20,
2023,11,10,12,32,30,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,30,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,30,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,32,73,69,-40,2023,11,10,14,26,33,-19,
2023,11,10,12,32,32,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,32,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,32,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,34,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,34,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,34,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,34,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,36,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,36,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,36,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,36,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,38,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,38,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,38,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,38,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,40,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,40,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,40,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,40,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,42,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,42,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,42,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,42,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,44,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,44,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,44,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,44,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,46,73,69,-40,2023,11,10,14,26,33,-19,
2023,11,10,12,32,46,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,46,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,46,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,48,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,48,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,48,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,50,73,42,-26,2023,11,10,14,26,33,-19,
2023,11,10,12,32,50,73,69,-42,2023,11,10,14,26,33,-19,
2023,11,10,12,32,50,73,86,-24,2023,11,10,14,26,33,-19,
2023,11,10,12,32,50,73,35,-32,2023,11,10,14,26,33,-19,
2023,11,10,12,32,52,73,42,-26,2023,11,10,14,26,33,-19,
